read_name	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	CGG_methylation
6dccc99d-0257-49fd-9027-16d4a1b5f931	fmr1	-	1074	4.457263065078884	5.06777927564538	-211431.6128001553	11669	44827	100011101001101010000010101111001110110110101001111111110011101100101110001010011101100101101011010000110110100110111111101100111010001110101011111001101001101101111010001011011101011001011101010101010111010010000100111111111011011011010111111001111111101000101111111111100101010101110111000111001011111111110111101011101010101001111111110111100111111101010011110111111100110100100000101010110000101100100111110110111100011010111101101010011001101010010101110111100100110001101110100011110111001111100101110110101010011110010110111010000011010111010011111011010001110010110011101011000101000011000111010001110101111011111110001011011110101111111110110111101111010010101011110101001111101000101010010110101010000011011011001010110101011111001010100111100110111001011111011110000101101011011011101111011100001000101101101110111111010100101001010011001101011001001111011111010111101110101110101101110111010101111010110011110110001001111011111101111011110000011101101000100101101001100101010101111101011010110111101101111001111111011101010111011010100101000110110101011110111100000001111000101101011111111111110000111111001010111000100110101111011110111111011110001001110011101010110101101010110011011101100101010110110111001100010100110111011111111111000010011000001110010000100	767
8ef4244c-6b64-4123-ac4d-25b9f336ed19	fmr1	-	20	6.130792454707398	3.8757858680697104	-3096.221547114689	65965	0	0111100101111100000	10
43ab95db-2846-44bc-8adb-b7dabec5cf31	fmr1	+	19	3.644051571020344	3.732303715877951	-7612.993137225304	10522	665	11111101011110011	13
d695dc5a-56ae-4aa3-b2f0-4119e06f35ce	fmr1	+	20	6.517246612985685	5.470030334405805	-4068.657371725697	8098	0	0100000110010000000	4
31ad2a95-42ac-4529-9144-3890da0100b3	fmr1	-	20	6.310295229725311	7.352099714987383	-3448.087937266148	78995	120	00011101111100000	8
a078b312-1437-45ba-a63c-8883f2b98b20	fmr1	-	20	7.001069864649682	6.850087449426837	-3719.0180966687462	58604	407	000100011000101000	5
2fa90c54-5b2b-4b49-b0ba-31a0c4e6e5df	fmr1	-	20	5.914215538696211	7.1724458025830256	-3545.791253138849	53452	0	111111001111001100	12
726ee432-6b17-4fdd-ad10-46588ed5935b	fmr1	+	32	6.07964178856383	5.3396518962714445	-5242.851541104679	9361	476	0000000000001100010010000000	4
63925f71-03f4-4bac-b42e-7e87b29f12dd	fmr1	+	13	5.690562696012544	4.570798365103464	-6019.717511538301	9187	318	100000000	1
4e01323c-5c79-4ec0-9cdc-7f391b32bf2b	fmr1	+	287	4.834541369602879	2.9814610212801607	-61474.50247285591	7012	12254	11111111011011111101111001011111110000001010001010010001100000000110001101001111011011010001000001011110101101100101010110000100000011110101111001100011110010111011001010010001101110101000001000101010100110000110000111101010001010011001100001000010001111101101110010011100101101000011100100101100110101000010000011011111100110011	162
2454d041-85bc-4937-a98a-b9ca3e8037e7	fmr1	+	18	6.655971396731055	4.740422554511053	-4021.251397242136	8354	76	0011101100000000	5
a1218043-cb1c-400f-86bb-77083f1d5d6b	fmr1	+	10	6.470492850672878	5.980277290767571	-3635.058643381765	7317	3	00000000	0
ef8420ed-9d27-4c7d-9a82-b020097da96a	fmr1	-	10	5.392966053173128	7.118543282390511	-2969.083314277761	62930	0	0100000	1
7b775d8e-7f6c-4fce-8d3b-7111fcfad508	fmr1	-	11	6.246236387310606	3.5485811143107697	-2211.4537122361157	57526	0	100010000	2
1522bcaa-08b8-4e33-bf90-288d4e291e1f	fmr1	+	12	6.365760952818627	5.183184649493243	-3701.1904897937	7728	0	000000011	2
350a20e8-4523-4b0e-9676-10e25ce46a6f	fmr1	-	289	3.7952732265267968	5.689279162449393	-60167.22889785039	37981	11441	00101101011100001010011101101001100110111010111011011100101110111111001100011011111011111010111101100001001101001000100100111011001010010110011101111101110011111110101110111111111010100011010001100011000111111111111101111110111000111010111111111101111010101110110011100111011001101011101111111110011100110000001101111101011101111011010110111011101	221
59574ef7-54fe-445d-a57c-8227aa2ec089	fmr1	+	11	4.677414866424802	2.9353532406642437	-3021.758726411588	6950	0	001010110	4
af3e445e-f622-4d79-a877-28b5b3b338b5	fmr1	+	10	5.317398260946328	5.674460909531623	-3923.637626566664	8452	0	10101111	6
3e51a07c-4df9-400f-b107-b9da19dd1468	fmr1	+	11	6.0348855922284645	5.521418704710145	-3589.6220478757864	8357	82	100000000	1
bda34b1a-7c05-49e4-ad88-b2c0631f0553	fmr1	+	10	5.160161201584507	6.116606053837788	-4007.348561149002	8385	28	00001010	2
a1cba79c-42e5-4ec7-bcc0-d6982f5baee2	fmr1	-	781	3.738517521547328	4.363496752106742	-144737.82502978735	21509	29353	011111010010100001111011100010110100010101011111100110110100101010111111110011010101101111111110111110111101011111101110100001101110110110001111101111011010010010001111011111101010100111101011110011110110111101001100011001001011000111011111010011001011010111101101111111011111001111010100101101110110110001111010111011011110111010111110111001101011110001010110110000110111100110110100011000011010111101101010101111110111010110111011011011111110001011101010101101001011101011010101111101101011111101001011001010101010110101111001111010101010100010110010110111001011010101000101111101111111110111110010001110111100011011000011010001100011101011111110110100111011100110110101111011101111011001111000101110101110100100100111011001100010001101100101010110100101110111010110111001111111010011111100101101101010111001111010110100111110101111010110100111010000110101101010011111110111001011111100101101101101001101111110111111101010010110000111010111110111101111111010111111101	607
9163405e-f68d-41b1-ba08-c1456186f78d	fmr1	+	22	4.75781689453125	3.429655648204372	-7938.695776039277	11237	919	100000000010000001	3
f3735a29-01c0-48a5-8cd4-bf610670ea85	fmr1	+	12	3.386070404955621	6.169303581908116	-3913.165593707999	7973	57	0011011111	7
0fa94abc-a78c-4eaa-8e05-4442250bf4f2	fmr1	+	3	6.129618551265412	5.591636866800291	-3030.8545040379395	8329	0	0	0
2a45425a-3706-4421-b0a8-1980809b62e7	fmr1	-	6	6.260033689325928	3.6786366379730784	-1830.9359135496077	57991	0	0000	0
72a5a458-5c4d-4e6b-846c-e3836a8e8a06	fmr1	-	11	4.457731505479858	5.749290933229353	-2502.277523155139	54648	0	101010010	4
a6e12c70-7bd0-4f66-8626-eebfaee20a7d	fmr1	+	11	7.080905251769319	5.692076184344167	-3516.251660246308	7361	108	00011101	4
73b2eac6-1260-4741-a050-4d7645964c34	fmr1	-	10	3.723266015625	6.627745855930721	-2599.3953107830985	52295	0	00000000	0
e273abab-f74d-4b9e-b7e2-c4152ec5f440	fmr1	-	10	5.658584906474323	7.511323420503108	-2883.1816782342034	57521	0	11111110	7
6f9473a0-2ad9-4aaa-ba23-992dfd2280ea	fmr1	-	4	6.351853830018645	4.995164862204724	-2141.1710697014046	65561	0	00	0
d88ca37b-de89-44ea-8252-347011a84e8b	fmr1	-	13	7.0728127926029964	5.018161479001323	-2739.724500948309	51970	0	01000001000	2
ef113080-6761-4520-a6be-5de6650471ca	fmr1	-	12	6.514720484364521	7.167375465755855	-2905.04238201978	58037	69	0000000000	0
826ca6b0-d901-45d0-81e6-65c862fa82a3	fmr1	+	11	5.35749806897707	5.2818910660282254	-2917.566467027461	8337	0	00011101	4
eee61209-62d0-4f8e-bd0e-b497fb362699	fmr1	+	3	4.367899056162482	4.314848564040493	-2263.922378570644	9067	0	0	0
e1bfd70e-dd8a-4f24-95c4-90cf307c5c93	fmr1	+	10	5.950914686292659	4.8110262784090905	-4450.46986133346	10364	0	00000011	2
2264e3d3-89e7-43b0-8b33-e65eb0d1a513	fmr1	-	12	6.785598028273809	6.408020589953271	-2960.5472645517643	119186	134	011110110	6
2264e3d3-89e7-43b0-8b33-e65eb0d1a513	fmr1	+	13	6.355287804692922	5.606849367405157	-3893.323298524701	7702	115	1000001100	3
1ab8f97b-b438-4ff7-84cf-c43c96681461	fmr1	-	10	6.510589558313599	6.615620551889234	-2937.2284385325443	58827	70	01010000	2
35a95b91-add1-4cca-946e-6b97b9bc24e9	fmr1	+	12	5.896430121527778	4.836775560856111	-5647.958382532432	8252	213	0000010000	1
753d8ee2-1974-478b-8440-c33107a455e0	fmr1	-	10	5.746744187731911	7.599973684530763	-2541.1763848524383	54886	0	11000000	2
209a3908-6fce-4e29-a669-a117e441795b	fmr1	+	9	5.260929805551808	4.163277149609041	-4692.012519143851	8804	2	0000000	0
5032fe9a-312e-4f24-82f7-b36b17b0237d	fmr1	-	11	6.884834017255892	6.990186079545454	-2833.325246502248	59116	52	00001000	1
4a73b281-574b-441e-94fd-cd138c1c844e	fmr1	+	6	4.204607168388189	5.703482119009463	-4444.330064936044	8182	314	0011	2
506383a5-9e39-4053-aef5-3b97cc4ef2bc	fmr1	+	10	6.35220152579698	5.803532482328869	-3015.5772878015296	8328	0	10000010	2
c95a9ea9-ab1e-4af8-9e59-9811b9c9661b	fmr1	-	10	4.436559658748796	6.559406650363574	-2394.641049319977	50907	0	00110000	2
8600eb12-0bf3-4bfe-8c11-42b40fea4b27	fmr1	-	11	5.687066552473262	7.356766295625459	-3028.50936796757	26698	0	000010001	2
78453319-a50f-4bf1-80ea-0ed3a0b005f0	fmr1	-	10	3.5823354128473563	6.213639120729813	-3191.329208028956	54658	0	00100100	2
72f2bdbc-efd6-4098-b990-2409232eee22	fmr1	+	9	5.643899084689349	5.075965518043155	-5449.218431688593	10034	356	0000000	0
117facfa-5131-440e-8835-edd92210f217	fmr1	+	11	5.769151120167104	4.857256721047794	-4024.190456373182	8646	0	10000110	3
878e0405-3aaf-4383-981f-f4916c1079db	fmr1	+	10	6.755639578881766	4.782729239668922	-3709.366575001549	9062	0	0100001	2
6f3926b8-a41f-45b5-a081-9b4754221c53	fmr1	+	11	6.5439952242350365	5.035172526041666	-3403.803714033253	8415	104	11000000	2
70a932a8-7e68-4be7-97ff-4abf05c1dc66	fmr1	+	11	5.518563844456701	4.985668783465069	-4952.900655731483	9090	55	000000100	1
e628d1ea-fe02-4a35-8cee-e52f43704c2d	fmr1	+	8	5.2146682438380285	5.453135027452938	-4761.261225691079	9372	0	0010110	3
c94c074a-4723-4b02-8da8-6150286cfce6	fmr1	+	9	4.815838635842505	4.762279672105912	-3888.082744514052	7670	0	0111111	6
f649b3af-74ba-4dba-bb31-35a6bc121c22	fmr1	-	10	6.920746236997532	6.340593936131681	-2723.0082557482524	57410	0	00010100	2
868b3d4c-fefb-4344-aa19-67246c88ab6f	fmr1	-	11	5.403465417549435	7.796648006375418	-2743.788347999636	55491	0	001010100	3
ffa46935-f001-468f-bccb-ab44d7a6c1be	fmr1	+	7	6.153178912507702	5.492175463056002	-3773.655684476628	9185	0	00000	0
87af6a09-47ff-45e2-90f3-70b18b7f65ee	fmr1	+	13	6.222245966923701	6.345579107553681	-3401.1733148376866	9094	110	11001010	4
54987b85-e73d-4a29-a827-710dd1a9d1d9	fmr1	-	231	6.40275680772868	6.877762905386991	-61098.1040407082	51732	12703	11111111111111111011111011101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	248
fa789874-0719-4166-903a-115d8c2d3d43	fmr1	+	563	4.565255613052384	6.230764864971573	-65282.06165445517	9638	22448	000101010010100000100001010000111000001010000100100100000000000000000000000000000100000000000000111000000001100001000000000000000000000000001000000011100101100110000010010000100011001000000001000010000010010011100000000000010001000110001101100001001001000100000000000011000000000011000010010000100010000101010000000100100011000000110000000000000000001100100000010010010100000000000000100000111000000100000000010010100110101100000000000000001001100001100000001000110100000000000101000000001000000000011000000000000	108
4b65674f-3d6e-4a5a-a7ba-b78b0f8dbef9	fmr1	-	420	5.594597243356591	4.377402173171397	-62112.692047221455	63648	13592	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	433
45fe784d-5d2c-4f91-b6c2-c9c17214af4e	fmr1	+	538	5.198667312143875	5.020732441886526	-52221.9403854313	9254	15427	110000001000000010000001000000010000011001100001001000000100000000100110000000000010010001101010110100000000000000000000001111110011000111111100011111111101111110100101111111111111011111101111111111111111011100000110000000000000000001011001001010001000000000000000110010010010000000010000000000000000000000010000000000000000000000000000000001011010000110100100000100011000000001101110011000101010010100001001000000000000000000000001100010100000110000100000010000100100000000000101001110000001	152
2e56e5e0-1fb3-4607-b1ca-129c0a5c087a	fmr1	-	359	7.081456428989553	5.3231075470180205	-56559.02373163616	61616	12150	111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111100111	404
6aa84a66-6d38-464e-bdaa-570756ce95d1	fmr1	-	441	3.945924976778132	4.7481930820857	-46368.41396850773	47372	10225	111111101111111111111111111111111111111111111101111111101111111111111111111111111111111111111111111111111111111111111111111111111111111011111110111111111111111110111111111111101111111111111111111111110101111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	452
f78586e4-ff8e-48d9-a48f-2e80364ffc61	fmr1	-	471	5.919744589509475	6.235211871325931	-59451.94998147689	54173	13356	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	480
f5863c6d-0f90-4dc8-b73e-17fa57b8c303	fmr1	+	463	4.649100469147583	4.706850576672201	-47990.68486211183	8835	15670	0000000001001100000010000010010100101001000100001100000000000000000000000001100000000000000000101000001000000000000010000000000000000000000000100000001000010000101100000111011000000010000110011000000010000110000000000000000000000000000000000001100000000000000000000000000100000000000000010000000000000000000010000100000000000010000000000000000100000000000000000000100111010010000000010001000000100010001000101000000000100000010000001100100010	65
28dde7c8-2ff1-438d-a095-44a51adbde17	fmr1	+	513	2.819847758041531	4.165250733433042	-55915.22540944363	8546	16266	111101010100010001111000000000011001001001110000100000000000000000100001000000000000000000000000000000101000000000000000111111100000100000000100110000000111100000100100000000010000010000001101011011011111100001000000010000000000011001001000001110011010000100011100100110011001110110111111111000011110000000101101011010111000110101110100010011101001111110000100111110111001011101011011111110110000010000001001101100000010000000001000000010000111001100011000010010011001001001000000001100000101	175
4e639ba9-52c3-470e-9935-ad4c99648e94	fmr1	+	548	4.872361644553073	5.431538184438041	-55164.58656748072	9010	18283	000000101000110000000000000000000001010010000010000000000000011001001110001100000000000000000000000000000000000010000000000000010000000011111000000000000000000100001001110000000110000000000100000111110100011110100110101000100100000100000000010000110111101000000000000100000000000000000000010000001000000000000000000100000000000000000010001110110000111000000010000000100000000000100110110011000000010001010011100011001000010001010011001010100000000000000011100000101100000100011100010100100001001000000	111
2010608a-5506-49f8-8e3b-5e874c9967b1	fmr1	-	465	3.793294012688343	4.9229777814431	-50100.622039105045	52499	11818	1111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	463
c8048a8f-9dc4-4357-b741-aec27141cd29	fmr1	+	342	4.709529421457047	4.958376879609613	-35093.211606693294	8596	10456	00110000100000000100100000011000000000000000101000000001100010001100010000000000001101001010100011101100001100000001010010101010000001111000000010000000000000000010000000000000010000101101000001010001001001000000000000000000001000100000000000000000100000001000000011000000000100000101000000000000010011000	62
2e7ba8dd-ee85-4127-9b99-82cf6473275a	fmr1	-	580	3.9856316618217056	5.98395378690629	-84425.65548734862	53229	18298	11011111110011111000010101100001010011010101100101110101101001111111010110001111100110110000111110000111110011111011111111111111111111110111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111101111111111111111	565
e8dd6fc3-c119-4465-b12b-f08a06d1f657	fmr1	+	502	5.030530691964286	5.954622791603343	-54200.985406920605	8528	16621	0000011011010111100110111001111001111110111011110010000000000010010100000000100000000000000000000000010011010001100001000001101000100000000000000001000000000000111000000000000000000100000000000000100000001111011001000001100001100000000101100000001001000010110011000110000101000000000000100000000001000110110110111001111111010001000000000010010010001010100000100001000100111000110000100000110000000000000000001000010000000000000000001000010000010000101000001101000000000000001000	126
cf4ba4d9-cb60-47d4-9100-79530578ad74	fmr1	+	511	6.34817215678041	5.662097662942604	-50253.78178241765	7843	16708	000000101111010101001110000010000011000000100111010000010000000000001111001000111110100010001100000011010010110101000110000000000000000100000001010010100111000000110001100100000000000000000000100000000000000000000000110000000000000010000000000000000000101000010001001000000000000000000000000000000010001000110000000000100001000000000000000000000000000010000001011100000100001000000001000000000000000000000000000000000000011000000000000000000000000001000000000000000000000	83
4ef5ba64-4633-4fc2-a8a0-25b0f0e67bf6	fmr1	-	391	6.2536902734623965	5.303319259602426	-75835.53785793451	54081	16196	011111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111	429
